"cost0","cost1","c1_fraction","replicate","metadata","total_length","euclidean","sinuosity","total_cost"
1,2.5,0.4,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",118.367532368147,105.688220724923,1.11996901410825,8802.42675852043
1,3,0.4,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,3.5,0.4,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",119.267027304759,103.966340706981,1.1471696175294,6294.89063000911
1,4,0.4,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",95.6690475583121,83.6480723029527,1.14370893344466,3815.26198898766
1,4.5,0.4,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",88.9827560572969,76.8439978137525,1.15796625096166,4691.49112750106
1,5,0.4,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,5.5,0.4,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",118.811183182043,101.548018198289,1.17000001861233,8409.51951389667
1,6,0.4,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",74.8406204335659,64.8151216923952,1.15467839108211,3248.61416962564
1,1,0.5,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",93.4386001800126,90.785461391128,1.02922426948357,5641.8967466045
1,1.5,0.5,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",129.894444302728,123.761868117769,1.0495514190132,12102.5547853477
1,2,0.5,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",124.02438661764,106.780147967682,1.16149292708582,9824.85431957928
1,2.5,0.5,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.497474683058,83.4865258589672,1.23969075989454,5040.57225522091
1,3,0.5,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",108.497474683058,93.9840411984928,1.15442444588984,5861.87304706989
1,3.5,0.5,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",137.095454429505,120.341181646185,1.13922310346411,13893.176047569
1,4,0.5,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.154328932551,92.1303424502482,1.11965641491299,7372.82643150477
1,4.5,0.5,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",110.367532368147,97.6217188949262,1.13056329695382,7223.71333375938
1,5,0.5,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",125.953318805774,109.018347079746,1.15534056587411,11181.8804393005
1,5.5,0.5,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",118.154328932551,88.1419309976812,1.34050079905396,8775.26573972654
1,6,0.5,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",109.195959492893,100.767058109285,1.0836473897498,10199.1948380666
1,1,0.6,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",106.195959492893,100.124921972504,1.06063462922904,4289.14617102905
1,1.5,0.6,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",102.124891681028,89.1852005660132,1.14508787369309,6553.23739677342
1,2,0.6,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",119.095454429505,110.453610171873,1.0782395817048,6213.9995129137
1,2.5,0.6,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",121.053823869162,97.948966303887,1.23588669117336,9698.9255542707
1,3,0.6,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",105.882250993909,93.5093578204877,1.13231716548812,4762.55097040669
1,3.5,0.6,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",136.438600180013,118.190524154858,1.15439542345413,13379.0680146965
1,4,0.6,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",96.4974746830583,75.7429864739964,1.27401201319395,5398.83234869043
1,4.5,0.6,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.325901807805,85.0705589496155,1.21459060671038,7000.17144331308
1,5,0.6,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",112.710678118655,94.7523086789974,1.18952962402739,7166.63883436989
1,5.5,0.6,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",86.4264068711929,69.3541635375988,1.24616032351596,3751.81796871337
1,6,0.6,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",99.7401153701776,78.5493475466219,1.26977649701009,7180.10463422458
1,1,0.7,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,1.5,0.7,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",124.16652224137,116.275534829989,1.06786455485171,5967.5786448193
1,2,0.7,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",84.0538238691624,77.1038261048049,1.09013816973117,3259.89800112472
1,2.5,0.7,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",108.225396744416,88.5889383614004,1.2216581296291,7420.88695664157
1,3,0.7,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,3.5,0.7,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",90.6690475583121,77.7946013551069,1.16549279742996,6379.99004232737
1,4,0.7,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,4.5,0.7,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.811183182043,83.240615086627,1.2471217695113,9098.18069878346
1,5,0.7,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",110.710678118655,92.6174929481467,1.19535386453008,8380.85470754773
1,5.5,0.7,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",110.053823869162,83.1925477431723,1.32288079707469,10549.091167249
1,6,0.7,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",99.39696961967,79.3095202355934,1.25327916906326,5791.16811546585
1,1,0.8,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",107.509667991878,103.232746742494,1.04142988910343,4622.45901297626
1,1.5,0.8,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,2,0.8,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",123.296464556282,106.780147967682,1.15467591029747,11969.2975618968
1,2.5,0.8,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",80.7401153701776,69.8355210476732,1.15614681696239,3528.61598844208
1,3,0.8,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",115.468037431535,101.513545894132,1.13746432965662,7832.64757598708
1,3.5,0.8,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",90.0121933088198,76.0591874792257,1.18344931483005,5622.81679216314
1,4,0.8,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",160.639610306789,115.312618563625,1.39307919903107,18076.5089224947
1,4.5,0.8,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",81.7695526217005,61.8465843842649,1.32213530360303,5278.01525027397
1,5,0.8,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",73.9411254969543,56.938563381947,1.298612418458,4956.46654361965
1,5.5,0.8,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",98.2253967444162,82.1340367935243,1.19591585387851,9080.57377716645
1,6,0.8,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",111.225396744416,85,1.30853407934607,11602.3635461049
1,1,0.9,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",104.267027304759,99.8098191562333,1.04465701056475,3947.6659402887
1,1.5,0.9,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",79.8822509939086,76.8374908491942,1.03962597048738,3128.98397899568
1,2,0.9,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",94.1248916810278,87.783825389419,1.07223501896254,7767.98738969178
1,2.5,0.9,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",124.740115370178,104.100912580054,1.19826149722033,13753.3520017989
1,3,0.9,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",102.296464556282,70.4059656563277,1.45295165832425,9081.98419180729
1,3.5,0.9,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",72.9827560572969,68.6221538571911,1.06354510832144,5253.23665116724
1,4,0.9,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",148.124891681028,120.282999630039,1.23146988466054,21760.5085287201
1,4.5,0.9,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",83.254833995939,68.9637585982667,1.2072258775935,10179.9966146904
1,5,0.9,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",84.5269119345812,65.1459898996093,1.29749984711013,9448.13210444287
1,5.5,0.9,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",127.095454429505,109.041276588272,1.16557195959291,17148.6067641013
1,6,0.9,6,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",97.9116882454314,82.0060973342836,1.193956198724,19910.6857253217
1,1,0.1,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",96.1959594928933,92.0054346220918,1.0455464928568,3745.64660430494
1,1.5,0.1,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",88.8528137423857,87.692645073575,1.01322994269174,2519.6655813512
1,2,0.1,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",108.367532368147,101.548018198289,1.06715556138715,4499.48049056
1,2.5,0.1,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",108.710678118655,101.21264743104,1.07408195396453,6970.25004489955
1,3,0.1,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",112.438600180013,104.847508315649,1.0724012614731,4530.31861045609
1,3.5,0.1,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",101.053823869162,94.0212741883453,1.07479743006598,5794.78700682512
1,4,0.1,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",112.195959492893,105.152270541344,1.06698560968096,8163.42993466223
1,4.5,0.1,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",91.1959594928933,88.090862182181,1.03524880145106,5359.92421673915
1,5,0.1,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,5.5,0.1,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",108.752308678997,103.855669079738,1.04714850563911,7372.36644655731
1,6,0.1,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",113.16652224137,108.208132781229,1.04582270604527,4358.58364827336
1,1,0.2,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",99.2964645562817,92.9623579735368,1.068136251283,5671.18606848584
1,1.5,0.2,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",117.16652224137,111.521298414249,1.05062014079277,8975.78650536923
1,2,0.2,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",93.6101730552664,89.8721313867653,1.04159288992952,5797.82010001649
1,2.5,0.2,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",134.237590053236,125.159897730863,1.0725287611044,7341.06060911604
1,3,0.2,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",100.78174593052,93.6002136749698,1.07672559680781,6663.66803232975
1,3.5,0.2,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",95.4680374315355,88.752464754507,1.07566632313372,5428.55312911332
1,4,0.2,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",86.1248916810278,82.0365772079747,1.049835263881,4843.20664737744
1,4.5,0.2,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",84.8111831820431,75.0066663703967,1.13071527220301,4318.93766488838
1,5,0.2,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",77.4264068711929,69.8355210476732,1.10869663044882,3398.98869377094
1,5.5,0.2,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,6,0.2,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",96.0538238691624,86.9540108333135,1.10465087174981,5054.66069334538
1,1,0.3,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",95.0538238691624,88.8369292580512,1.06998097146123,5149.55446740577
1,1.5,0.3,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,2,0.3,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",98.2964645562817,89.6270048590267,1.09672820943745,3480.73287357739
1,2.5,0.3,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",123.40916292849,116.777566338745,1.05678827533114,9850.29436158284
1,3,0.3,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",106.953318805774,96.2081077664456,1.11168716742058,4130.33881299162
1,3.5,0.3,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",116.852813742386,108.231233939192,1.07965888856112,8936.071100608
1,4,0.3,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",115.923881554251,102.176318195558,1.13454745288806,5679.95857970037
1,4.5,0.3,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,5,0.3,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",100.539105243401,92.8493403315285,1.08281981201391,4120.49888990507
1,5.5,0.3,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,6,0.3,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",92.6396103067893,84.2911620515461,1.0990429844844,3226.78711302282
1,1,0.4,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",109.40916292849,106.962610289764,1.02287297058381,7842.5968158411
1,1.5,0.4,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",111.610173055266,101.414989030222,1.10052936082265,5251.46005283839
1,2,0.4,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",125.509667991878,115.312618563625,1.08842960601599,10091.2982592438
1,2.5,0.4,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",120.296464556282,106.831643252362,1.12603776272646,8907.584769387
1,3,0.4,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,3.5,0.4,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",107.740115370178,92.4445779913565,1.16545629512475,7289.05453348434
1,4,0.4,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",87.1543289325507,75.1664818918645,1.15948394469136,5117.14703758083
1,4.5,0.4,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",117.539105243401,106.018866245589,1.10866215991337,5696.38921911941
1,5,0.4,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",134.752308678997,120.282999630039,1.12029388270547,7146.2676460619
1,5.5,0.4,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",82.3259018078045,72.7186358507914,1.13211559656765,2754.31618708811
1,6,0.4,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,1,0.5,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",92.3675323681471,88.4081444212014,1.04478533027548,5317.08852201528
1,1.5,0.5,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,2,0.5,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",98.8822509939086,89.4035793466906,1.10602116510863,3987.7265478953
1,2.5,0.5,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",114.225396744416,99.569071503153,1.14719756868275,5738.08547331072
1,3,0.5,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",124.367532368147,107.814655775548,1.1535308578739,7177.0117908249
1,3.5,0.5,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",116.195959492893,107.335921293852,1.08254494946557,5155.32586935553
1,4,0.5,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,4.5,0.5,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",106.325901807805,92.3579991121505,1.15123652341897,4727.42442275977
1,5,0.5,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",92.6690475583121,72.8971878744304,1.27122938840851,5108.81613469807
1,5.5,0.5,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",90.4974746830583,80.1311425102625,1.12936708310964,4238.688516283
1,6,0.5,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",133.095454429505,116.180893437777,1.14558814699413,12669.8620712074
1,1,0.6,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.78174593052,97.9081201943945,1.05999120118396,4079.54104860767
1,1.5,0.6,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",115.124891681028,104.847508315649,1.09802219938731,6165.36012462589
1,2,0.6,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",82.6396103067893,75.7165767847438,1.09143352507506,5168.47166434044
1,2.5,0.6,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",119.882250993909,98.2344135219425,1.22036918322041,9099.32979218048
1,3,0.6,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",106.610173055266,84.1189633792524,1.26737383311076,6570.23780031395
1,3.5,0.6,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",108.053823869162,90.0277734924062,1.20022765950417,5716.23557010325
1,4,0.6,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",123.710678118655,92.633687176966,1.33548260777226,8432.89834844984
1,4.5,0.6,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",137.367532368147,96.2548700066651,1.42712293267484,13018.0094004697
1,5,0.6,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",124.852813742386,106.780147967682,1.16925117747705,7818.95718500634
1,5.5,0.6,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",132.953318805774,106.254411673116,1.25127339855587,10044.6387816528
1,6,0.6,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",112.083261120685,79.3977329651168,1.41166827987304,8546.56217776947
1,1,0.7,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",92.2964645562817,87.091905479212,1.05975938921571,3174.42712474619
1,1.5,0.7,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",129.308657865101,123.761868117769,1.04481824516461,6879.61875148019
1,2,0.7,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",105.325901807805,90.4267659490264,1.16476466566522,5171.32522498876
1,2.5,0.7,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",111.367532368147,98.3107318658548,1.13281154818488,8908.99091622496
1,3,0.7,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",133.710678118655,109.87720418722,1.21691008710801,9282.19616975361
1,3.5,0.7,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",125.539105243401,104.201727432898,1.20476990483908,8965.57191559669
1,4,0.7,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",125.539105243401,108.811764069884,1.15372732274402,8987.90165366338
1,4.5,0.7,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",148.124891681028,120.341181646185,1.23087449910979,19016.9381469114
1,5,0.7,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",87.6690475583121,70.8025423272357,1.23821892091279,4192.16305603426
1,5.5,0.7,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",112.154328932551,91.5478017212866,1.22509035524414,12954.6797284799
1,6,0.7,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",116.539105243401,102.532921542303,1.13660182008292,7325.90455952177
1,1,0.8,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",76.8822509939086,74.5184540902453,1.03172096002959,2311.59956417322
1,1.5,0.8,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",87.2253967444162,81.5414005275848,1.06970687503593,3706.3598374759
1,2,0.8,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",78.0121933088198,67.2086303981862,1.1607466607581,3771.39913174763
1,2.5,0.8,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",102.254833995939,81.3941029804985,1.25629290392743,8878.55164064903
1,3,0.8,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,3.5,0.8,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",94.8111831820431,79.3095202355934,1.19545778237469,8592.40683135262
1,4,0.8,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",124.438600180013,106.212052046837,1.17160527248959,10510.2864720264
1,4.5,0.8,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",118.468037431535,96.0208310732624,1.23377433945709,10934.640817642
1,5,0.8,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",125.053823869162,103.237590053236,1.21132064207114,15542.7589147087
1,5.5,0.8,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA
1,6,0.8,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",123.811183182043,98.737024463977,1.25394889965733,17467.3132661128
1,1,0.9,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",77.0538238691624,74.027022093287,1.04088779597349,3661.82827844796
1,1.5,0.9,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",90.539105243401,85.5628424025289,1.05815915765703,6468.73736703806
1,2,0.9,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",95.39696961967,86.3133825081603,1.10523961461771,8542.4326539634
1,2.5,0.9,7,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",132.338095116624,121.016527796826,1.09355389322363,20515.601752989
